id,classname,method_name,method_sig,method_def_line,mut_location,mut_start,mut_end,mut_operator,orig_token,pred_token,pred_pos,pred_score,masked_expr,masked_seq
11,Element.java,nodeName,String nodeName(),54,55,1585,1587,FieldReferenceMutator,tag,n,1,0.020716263,<mask>,"String nodeName() {
        return<mask>.getName();
    }"
12,Element.java,nodeName,String nodeName(),54,55,1585,1587,FieldReferenceMutator,tag,child,2,0.013541327,<mask>,"String nodeName() {
        return<mask>.getName();
    }"
13,Element.java,nodeName,String nodeName(),54,55,1585,1587,FieldReferenceMutator,tag,element,3,0.012520205,<mask>,"String nodeName() {
        return<mask>.getName();
    }"
14,Element.java,nodeName,String nodeName(),54,55,1585,1587,FieldReferenceMutator,tag,parent,4,0.0062341653,<mask>,"String nodeName() {
        return<mask>.getName();
    }"
15,Element.java,tagName,String tagName(),63,64,1774,1780,MethodCallMutator,getName,name,0,0.92103994,tag.<mask>(),"String tagName() {
        return tag.<mask>();
    }"
16,Element.java,tagName,String tagName(),63,64,1774,1780,MethodCallMutator,getName,Name,1,0.020875838,tag.<mask>(),"String tagName() {
        return tag.<mask>();
    }"
17,Element.java,tagName,String tagName(),63,64,1774,1780,MethodCallMutator,getName,value,2,0.015887015,tag.<mask>(),"String tagName() {
        return tag.<mask>();
    }"
18,Element.java,tagName,String tagName(),63,64,1774,1780,MethodCallMutator,getName,tag,3,0.0060694297,tag.<mask>(),"String tagName() {
        return tag.<mask>();
    }"
19,Element.java,tagName,String tagName(),63,64,1774,1780,MethodCallMutator,getName,text,4,0.0020673308,tag.<mask>(),"String tagName() {
        return tag.<mask>();
    }"
20,Element.java,tagName,String tagName(),63,64,1770,1772,IdentifierMutator-Variable,tag,element,1,0.009087503,<mask>,"String tagName() {
        return<mask>.getName();
    }"
21,Element.java,tagName,String tagName(),63,64,1770,1772,IdentifierMutator-Variable,tag,node,2,0.007025908,<mask>,"String tagName() {
        return<mask>.getName();
    }"
22,Element.java,tagName,String tagName(),63,64,1770,1772,IdentifierMutator-Variable,tag,t,3,0.0063851797,<mask>,"String tagName() {
        return<mask>.getName();
    }"
23,Element.java,tagName,String tagName(),63,64,1770,1772,IdentifierMutator-Variable,tag,field,4,0.0042506526,<mask>,"String tagName() {
        return<mask>.getName();
    }"
24,Element.java,tagName,String tagName(),63,64,1770,1772,FieldReferenceMutator,tag,element,1,0.009087503,<mask>,"String tagName() {
        return<mask>.getName();
    }"
25,Element.java,tagName,String tagName(),63,64,1770,1772,FieldReferenceMutator,tag,node,2,0.007025908,<mask>,"String tagName() {
        return<mask>.getName();
    }"
26,Element.java,tagName,String tagName(),63,64,1770,1772,FieldReferenceMutator,tag,t,3,0.0063851797,<mask>,"String tagName() {
        return<mask>.getName();
    }"
27,Element.java,tagName,String tagName(),63,64,1770,1772,FieldReferenceMutator,tag,field,4,0.0042506526,<mask>,"String tagName() {
        return<mask>.getName();
    }"
28,Element.java,tag,Tag tag(),72,73,1921,1923,IdentifierMutator-Variable,tag,null,1,0.026053566,<mask>,"Tag tag() {
        return<mask>;
    }"
29,Element.java,tag,Tag tag(),72,73,1921,1923,IdentifierMutator-Variable,tag,true,2,0.0133543555,<mask>,"Tag tag() {
        return<mask>;
    }"
30,Element.java,tag,Tag tag(),72,73,1921,1923,IdentifierMutator-Variable,tag,this,3,0.007374877,<mask>,"Tag tag() {
        return<mask>;
    }"
31,Element.java,tag,Tag tag(),72,73,1921,1923,IdentifierMutator-Variable,tag,false,4,0.0044760844,<mask>,"Tag tag() {
        return<mask>;
    }"
32,Element.java,tag,Tag tag(),72,73,1921,1923,FieldReferenceMutator,tag,null,1,0.026053566,<mask>,"Tag tag() {
        return<mask>;
    }"
33,Element.java,tag,Tag tag(),72,73,1921,1923,FieldReferenceMutator,tag,true,2,0.0133543555,<mask>,"Tag tag() {
        return<mask>;
    }"
34,Element.java,tag,Tag tag(),72,73,1921,1923,FieldReferenceMutator,tag,this,3,0.007374877,<mask>,"Tag tag() {
        return<mask>;
    }"
35,Element.java,tag,Tag tag(),72,73,1921,1923,FieldReferenceMutator,tag,false,4,0.0044760844,<mask>,"Tag tag() {
        return<mask>;
    }"
36,Element.java,isBlock,boolean isBlock(),82,83,2205,2211,MethodCallMutator,isBlock,block,0,0.6982946,tag.<mask>(),"boolean isBlock() {
        return tag.<mask>();
    }"
37,Element.java,isBlock,boolean isBlock(),82,83,2205,2211,MethodCallMutator,isBlock,blocks,1,0.023025805,tag.<mask>(),"boolean isBlock() {
        return tag.<mask>();
    }"
38,Element.java,isBlock,boolean isBlock(),82,83,2205,2211,MethodCallMutator,isBlock,is,2,0.021933902,tag.<mask>(),"boolean isBlock() {
        return tag.<mask>();
    }"
39,Element.java,isBlock,boolean isBlock(),82,83,2205,2211,MethodCallMutator,isBlock,empty,3,0.019206187,tag.<mask>(),"boolean isBlock() {
        return tag.<mask>();
    }"
40,Element.java,isBlock,boolean isBlock(),82,83,2205,2211,MethodCallMutator,isBlock,content,4,0.009384776,tag.<mask>(),"boolean isBlock() {
        return tag.<mask>();
    }"
41,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,IdentifierMutator-Variable,tag,block,0,0.6396133,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
42,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,IdentifierMutator-Variable,tag,b,1,0.039086375,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
43,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,IdentifierMutator-Variable,tag,node,2,0.030562209,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
44,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,IdentifierMutator-Variable,tag,blocks,3,0.013412246,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
45,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,IdentifierMutator-Variable,tag,this,4,0.011361351,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
46,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,FieldReferenceMutator,tag,block,0,0.6396133,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
47,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,FieldReferenceMutator,tag,b,1,0.039086375,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
48,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,FieldReferenceMutator,tag,node,2,0.030562209,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
49,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,FieldReferenceMutator,tag,blocks,3,0.013412246,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
50,Element.java,isBlock,boolean isBlock(),82,83,2201,2203,FieldReferenceMutator,tag,this,4,0.011361351,<mask>,"boolean isBlock() {
        return<mask>.isBlock();
    }"
51,Element.java,id,String id(),91,92,2417,2420,MethodCallMutator,attr,get,0,0.44906077,"<mask>(""id"")","String id() {
        String id =<mask>(""id"");
        return id == null ? """" : id;
    }"
52,Element.java,id,String id(),91,92,2417,2420,MethodCallMutator,attr,field,1,0.071886316,"<mask>(""id"")","String id() {
        String id =<mask>(""id"");
        return id == null ? """" : id;
    }"
53,Element.java,id,String id(),91,92,2417,2420,MethodCallMutator,attr,param,2,0.050420232,"<mask>(""id"")","String id() {
        String id =<mask>(""id"");
        return id == null ? """" : id;
    }"
54,Element.java,id,String id(),91,92,2417,2420,MethodCallMutator,attr,attribute,3,0.047824997,"<mask>(""id"")","String id() {
        String id =<mask>(""id"");
        return id == null ? """" : id;
    }"
55,Element.java,id,String id(),91,92,2417,2420,MethodCallMutator,attr,property,4,0.046295796,"<mask>(""id"")","String id() {
        String id =<mask>(""id"");
        return id == null ? """" : id;
    }"
56,Element.java,id,String id(),91,92,2422,2425,IdentifierMutator-Literal,"""id""",id,0,0.2976775,<mask>,"String id() {
        String id = attr(<mask>);
        return id == null ? """" : id;
    }"
57,Element.java,id,String id(),91,92,2422,2425,IdentifierMutator-Literal,"""id""",name,1,0.15686263,<mask>,"String id() {
        String id = attr(<mask>);
        return id == null ? """" : id;
    }"
58,Element.java,id,String id(),91,92,2422,2425,IdentifierMutator-Literal,"""id""",attr,2,0.12341819,<mask>,"String id() {
        String id = attr(<mask>);
        return id == null ? """" : id;
    }"
59,Element.java,id,String id(),91,92,2422,2425,IdentifierMutator-Literal,"""id""",i,3,0.08246568,<mask>,"String id() {
        String id = attr(<mask>);
        return id == null ? """" : id;
    }"
60,Element.java,id,String id(),91,92,2422,2425,IdentifierMutator-Literal,"""id""",key,4,0.05331915,<mask>,"String id() {
        String id = attr(<mask>);
        return id == null ? """" : id;
    }"
61,Element.java,id,String id(),91,93,2444,2463,IdentifierMutator-Conditional,"id==null?"""":id",id,0,0.998164,<mask>,"String id() {
        String id = attr(""id"");
        return<mask>;
    }"
62,Element.java,id,String id(),91,93,2444,2463,IdentifierMutator-Conditional,"id==null?"""":id",null,1,5.473251E-4,<mask>,"String id() {
        String id = attr(""id"");
        return<mask>;
    }"
63,Element.java,id,String id(),91,93,2444,2463,IdentifierMutator-Conditional,"id==null?"""":id",ID,2,2.8930494E-4,<mask>,"String id() {
        String id = attr(""id"");
        return<mask>;
    }"
64,Element.java,id,String id(),91,93,2444,2463,IdentifierMutator-Conditional,"id==null?"""":id",id,3,8.336512E-5,<mask>,"String id() {
        String id = attr(""id"");
        return<mask>;
    }"
65,Element.java,id,String id(),91,93,2444,2463,IdentifierMutator-Conditional,"id==null?"""":id",true,4,8.275085E-5,<mask>,"String id() {
        String id = attr(""id"");
        return<mask>;
    }"
66,Element.java,id,String id(),91,93,2446,2449,BinaryOperatorMutator,==,=,2,0.0031737804,id <mask> null,"String id() {
        String id = attr(""id"");
        return id<mask>null ? """" : id;
    }"
67,Element.java,id,String id(),91,93,2446,2449,BinaryOperatorMutator,==,===,3,5.0049735E-4,id <mask> null,"String id() {
        String id = attr(""id"");
        return id<mask>null ? """" : id;
    }"
68,Element.java,id,String id(),91,93,2446,2449,BinaryOperatorMutator,==,_,4,2.8227418E-4,id <mask> null,"String id() {
        String id = attr(""id"");
        return id<mask>null ? """" : id;
    }"
69,Element.java,id,String id(),91,93,2444,2445,IdentifierMutator-Variable,id,ID,2,6.745627E-5,<mask>,"String id() {
        String id = attr(""id"");
        return<mask> == null ? """" : id;
    }"
70,Element.java,id,String id(),91,93,2444,2445,IdentifierMutator-Variable,id,null,3,4.6131267E-5,<mask>,"String id() {
        String id = attr(""id"");
        return<mask> == null ? """" : id;
    }"
71,Element.java,id,String id(),91,93,2444,2445,IdentifierMutator-Variable,id,,4,1.8062765E-5,<mask>,"String id() {
        String id = attr(""id"");
        return<mask> == null ? """" : id;
    }"
72,Element.java,id,String id(),91,93,2450,2453,IdentifierMutator-Literal,null,NULL,1,0.0013103649,<mask>,"String id() {
        String id = attr(""id"");
        return id ==<mask> ? """" : id;
    }"
73,Element.java,id,String id(),91,93,2450,2453,IdentifierMutator-Literal,null,nil,2,1.9696934E-4,<mask>,"String id() {
        String id = attr(""id"");
        return id ==<mask> ? """" : id;
    }"
74,Element.java,id,String id(),91,93,2450,2453,IdentifierMutator-Literal,null,undefined,3,1.4474962E-4,<mask>,"String id() {
        String id = attr(""id"");
        return id ==<mask> ? """" : id;
    }"
75,Element.java,id,String id(),91,93,2450,2453,IdentifierMutator-Literal,null,Null,4,1.15199495E-4,<mask>,"String id() {
        String id = attr(""id"");
        return id ==<mask> ? """" : id;
    }"
76,Element.java,id,String id(),91,93,2457,2458,IdentifierMutator-Literal,"""""",null,1,0.2188577,<mask>,"String id() {
        String id = attr(""id"");
        return id == null ?<mask> : id;
    }"
77,Element.java,id,String id(),91,93,2457,2458,IdentifierMutator-Literal,"""""","''",2,0.05862711,<mask>,"String id() {
        String id = attr(""id"");
        return id == null ?<mask> : id;
    }"
78,Element.java,id,String id(),91,93,2457,2458,IdentifierMutator-Literal,"""""",id,3,0.012776897,<mask>,"String id() {
        String id = attr(""id"");
        return id == null ?<mask> : id;
    }"
79,Element.java,id,String id(),91,93,2457,2458,IdentifierMutator-Literal,"""""",NULL,4,0.009379023,<mask>,"String id() {
        String id = attr(""id"");
        return id == null ?<mask> : id;
    }"
80,Element.java,id,String id(),91,93,2462,2463,IdentifierMutator-Variable,id,ID,2,5.265631E-5,<mask>,"String id() {
        String id = attr(""id"");
        return id == null ? """" :<mask>;
    }"
81,Element.java,id,String id(),91,93,2462,2463,IdentifierMutator-Variable,id,null,3,3.9014216E-5,<mask>,"String id() {
        String id = attr(""id"");
        return id == null ? """" :<mask>;
    }"
82,Element.java,id,String id(),91,93,2462,2463,IdentifierMutator-Variable,id,Id,4,9.464854E-6,<mask>,"String id() {
        String id = attr(""id"");
        return id == null ? """" :<mask>;
    }"
83,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2777,2780,MethodCallMutator,attr,attribute,1,0.05843074,"super.<mask>(<mask>ibuteKey, <mask>ibuteValue)","Element attr(String attributeKey, String attributeValue) {
        super.<mask>(attributeKey, attributeValue);
        return this;
    }"
84,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2777,2780,MethodCallMutator,attr,Attribute,2,0.0025097395,"super.<mask>(<mask>ibuteKey, <mask>ibuteValue)","Element attr(String attributeKey, String attributeValue) {
        super.<mask>(attributeKey, attributeValue);
        return this;
    }"
85,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2777,2780,MethodCallMutator,attr,att,3,0.0016897226,"super.<mask>(<mask>ibuteKey, <mask>ibuteValue)","Element attr(String attributeKey, String attributeValue) {
        super.<mask>(attributeKey, attributeValue);
        return this;
    }"
86,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2777,2780,MethodCallMutator,attr,set,4,0.0014100049,"super.<mask>(<mask>ibuteKey, <mask>ibuteValue)","Element attr(String attributeKey, String attributeValue) {
        super.<mask>(attributeKey, attributeValue);
        return this;
    }"
87,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2771,2775,IdentifierMutator-Variable,super,element,0,0.43064266,<mask>,"Element attr(String attributeKey, String attributeValue) {<mask>.attr(attributeKey, attributeValue);
        return this;
    }"
88,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2771,2775,IdentifierMutator-Variable,super,attributes,1,0.11515492,<mask>,"Element attr(String attributeKey, String attributeValue) {<mask>.attr(attributeKey, attributeValue);
        return this;
    }"
89,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2771,2775,IdentifierMutator-Variable,super,this,2,0.07379726,<mask>,"Element attr(String attributeKey, String attributeValue) {<mask>.attr(attributeKey, attributeValue);
        return this;
    }"
90,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2771,2775,IdentifierMutator-Variable,super,attribute,3,0.052592106,<mask>,"Element attr(String attributeKey, String attributeValue) {<mask>.attr(attributeKey, attributeValue);
        return this;
    }"
91,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2782,2793,IdentifierMutator-Variable,attributeKey,key,0,0.3355638,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(<mask>, attributeValue);
        return this;
    }"
92,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2782,2793,IdentifierMutator-Variable,attributeKey,attribute,1,0.3241558,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(<mask>, attributeValue);
        return this;
    }"
93,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2782,2793,IdentifierMutator-Variable,attributeKey,attr,2,0.15425332,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(<mask>, attributeValue);
        return this;
    }"
94,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2782,2793,IdentifierMutator-Variable,attributeKey,Attribute,3,0.08502883,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(<mask>, attributeValue);
        return this;
    }"
95,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2782,2793,IdentifierMutator-Variable,attributeKey,name,4,0.037981432,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(<mask>, attributeValue);
        return this;
    }"
96,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2796,2809,IdentifierMutator-Variable,attributeValue,value,0,0.82302463,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey,<mask>);
        return this;
    }"
97,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2796,2809,IdentifierMutator-Variable,attributeValue,attribute,1,0.115655534,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey,<mask>);
        return this;
    }"
98,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2796,2809,IdentifierMutator-Variable,attributeValue,Value,2,0.023897752,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey,<mask>);
        return this;
    }"
99,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2796,2809,IdentifierMutator-Variable,attributeValue,val,3,0.006171716,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey,<mask>);
        return this;
    }"
100,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,103,2796,2809,IdentifierMutator-Variable,attributeValue,Attribute,4,0.005600082,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey,<mask>);
        return this;
    }"
101,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,104,2828,2831,IdentifierMutator-ThisAccess,this,super,1,0.28668427,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey, attributeValue);
        return<mask>;
    }"
102,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,104,2828,2831,IdentifierMutator-ThisAccess,this,null,2,0.07887164,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey, attributeValue);
        return<mask>;
    }"
103,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,104,2828,2831,IdentifierMutator-ThisAccess,this,element,3,0.07459161,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey, attributeValue);
        return<mask>;
    }"
104,Element.java,attr,"Element attr(String attributeKey, String attributeValue)",102,104,2828,2831,IdentifierMutator-ThisAccess,this,true,4,0.04590077,<mask>,"Element attr(String attributeKey, String attributeValue) {
        super.attr(attributeKey, attributeValue);
        return<mask>;
    }"
105,Element.java,parent,Element parent(),108,109,2916,2921,MethodCallMutator,parent,Parent,1,0.0051858947,((Element) (super.<mask>())),"Element parent() {
        return (Element) super.<mask>();
    }"
106,Element.java,parent,Element parent(),108,109,2916,2921,MethodCallMutator,parent,get,2,0.002530162,((Element) (super.<mask>())),"Element parent() {
        return (Element) super.<mask>();
    }"
107,Element.java,parent,Element parent(),108,109,2916,2921,MethodCallMutator,parent,next,3,0.0025242574,((Element) (super.<mask>())),"Element parent() {
        return (Element) super.<mask>();
    }"
108,Element.java,parent,Element parent(),108,109,2916,2921,MethodCallMutator,parent,element,4,0.001543754,((Element) (super.<mask>())),"Element parent() {
        return (Element) super.<mask>();
    }"
109,Element.java,parent,Element parent(),108,109,2910,2914,IdentifierMutator-Variable,super,parent,0,0.12032418,<mask>,"Element parent() {
        return (Element)<mask>.parent();
    }"
110,Element.java,parent,Element parent(),108,109,2910,2914,IdentifierMutator-Variable,super,this,1,0.075151674,<mask>,"Element parent() {
        return (Element)<mask>.parent();
    }"
111,Element.java,parent,Element parent(),108,109,2910,2914,IdentifierMutator-Variable,super,this,2,0.07002014,<mask>,"Element parent() {
        return (Element)<mask>.parent();
    }"
112,Element.java,parent,Element parent(),108,109,2910,2914,IdentifierMutator-Variable,super,parent,3,0.05269996,<mask>,"Element parent() {
        return (Element)<mask>.parent();
    }"
113,Element.java,parent,Element parent(),108,109,2910,2914,IdentifierMutator-Variable,super,element,4,0.037226733,<mask>,"Element parent() {
        return (Element)<mask>.parent();
    }"
114,Element.java,parents,Elements parents(),116,118,3168,3184,MethodCallMutator,accumulateParents,extend,0,0.18810593,"<mask>(this, parents)","Elements parents() {
        Elements parents = new Elements();<mask>(this, parents);
        return parents;
    }"
115,Element.java,parents,Elements parents(),116,118,3168,3184,MethodCallMutator,accumulateParents,inherit,1,0.07925339,"<mask>(this, parents)","Elements parents() {
        Elements parents = new Elements();<mask>(this, parents);
        return parents;
    }"
116,Element.java,parents,Elements parents(),116,118,3168,3184,MethodCallMutator,accumulateParents,parents,2,0.07279597,"<mask>(this, parents)","Elements parents() {
        Elements parents = new Elements();<mask>(this, parents);
        return parents;
    }"
117,Element.java,parents,Elements parents(),116,118,3168,3184,MethodCallMutator,accumulateParents,merge,3,0.059582297,"<mask>(this, parents)","Elements parents() {
        Elements parents = new Elements();<mask>(this, parents);
        return parents;
    }"
118,Element.java,parents,Elements parents(),116,118,3168,3184,MethodCallMutator,accumulateParents,copy,4,0.05879465,"<mask>(this, parents)","Elements parents() {
        Elements parents = new Elements();<mask>(this, parents);
        return parents;
    }"
119,Element.java,parents,Elements parents(),116,118,3186,3189,IdentifierMutator-ThisAccess,this,parent,0,0.18608524,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(<mask>, parents);
        return parents;
    }"
120,Element.java,parents,Elements parents(),116,118,3186,3189,IdentifierMutator-ThisAccess,this,element,1,0.09726612,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(<mask>, parents);
        return parents;
    }"
121,Element.java,parents,Elements parents(),116,118,3186,3189,IdentifierMutator-ThisAccess,this,parents,2,0.09256721,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(<mask>, parents);
        return parents;
    }"
122,Element.java,parents,Elements parents(),116,118,3186,3189,IdentifierMutator-ThisAccess,this,tree,4,0.043423336,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(<mask>, parents);
        return parents;
    }"
123,Element.java,parents,Elements parents(),116,118,3192,3198,IdentifierMutator-Variable,parents,parent,1,0.020805538,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(this,<mask>);
        return parents;
    }"
124,Element.java,parents,Elements parents(),116,118,3192,3198,IdentifierMutator-Variable,parents,elements,2,0.0019075208,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(this,<mask>);
        return parents;
    }"
125,Element.java,parents,Elements parents(),116,118,3192,3198,IdentifierMutator-Variable,parents,ancestors,4,0.001032461,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(this,<mask>);
        return parents;
    }"
126,Element.java,parents,Elements parents(),116,119,3217,3223,IdentifierMutator-Variable,parents,this,1,0.15736951,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(this, parents);
        return<mask>;
    }"
127,Element.java,parents,Elements parents(),116,119,3217,3223,IdentifierMutator-Variable,parents,parent,2,0.055275675,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(this, parents);
        return<mask>;
    }"
128,Element.java,parents,Elements parents(),116,119,3217,3223,IdentifierMutator-Variable,parents,elements,3,0.005875757,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(this, parents);
        return<mask>;
    }"
129,Element.java,parents,Elements parents(),116,119,3217,3223,IdentifierMutator-Variable,parents,null,4,0.0031808529,<mask>,"Elements parents() {
        Elements parents = new Elements();
        accumulateParents(this, parents);
        return<mask>;
    }"
130,Element.java,accumulateParents,"void accumulateParents(Element el, Elements parents)",122,123,3335,3340,MethodCallMutator,parent,Parent,1,8.155146E-4,el.<mask>(),"void accumulateParents(Element el, Elements parents) {
        Element parent = el.<mask>();
        if (parent != null && !parent.tagName().equals(""#root"")) {
            parents.add(parent);
            accumulateParents(parent, parents);
        }
    }"
131,Element.java,accumulateParents,"void accumulateParents(Element el, Elements parents)",122,123,3335,3340,MethodCallMutator,parent,parents,2,2.469401E-4,el.<mask>(),"void accumulateParents(Element el, Elements parents) {
        Element parent = el.<mask>();
        if (parent != null && !parent.tagName().equals(""#root"")) {
            parents.add(parent);
            accumulateParents(parent, parents);
        }
    }"
132,Element.java,accumulateParents,"void accumulateParents(Element el, Elements parents)",122,123,3335,3340,MethodCallMutator,parent,find,3,1.6584182E-4,el.<mask>(),"void accumulateParents(Element el, Elements parents) {
        Element parent = el.<mask>();
        if (parent != null && !parent.tagName().equals(""#root"")) {
            parents.add(parent);
            accumulateParents(parent, parents);
        }
    }"
133,Element.java,accumulateParents,"void accumulateParents(Element el, Elements parents)",122,123,3335,3340,MethodCallMutator,parent,next,4,1.5385267E-4,el.<mask>(),"void accumulateParents(Element el, Elements parents) {
        Element parent = el.<mask>();
        if (parent != null && !parent.tagName().equals(""#root"")) {
            parents.add(parent);
            accumulateParents(parent, parents);
        }
    }"
134,Element.java,accumulateParents,"void accumulateParents(Element el, Elements parents)",122,123,3332,3333,IdentifierMutator-Variable,el,element,1,1.8982159E-4,<mask>,"void accumulateParents(Element el, Elements parents) {
        Element parent =<mask>.parent();
        if (parent != null && !parent.tagName().equals(""#root"")) {
            parents.add(parent);
            accumulateParents(parent, parents);
        }
    }"
135,Element.java,accumulateParents,"void accumulateParents(Element el, Elements parents)",122,123,3332,3333,IdentifierMutator-Variable,el,ele,2,1.3750112E-4,<mask>,"void accumulateParents(Element el, Elements parents) {
        Element parent =<mask>.parent();
        if (parent != null && !parent.tagName().equals(""#root"")) {
            parents.add(parent);
            accumulateParents(parent, parents);
        }
    }"
136,Element.java,accumulateParents,"void accumulateParents(Element el, Elements parents)",122,123,3332,3333,IdentifierMutator-Variable,el,this,3,1.123335E-4,<mask>,"void accumulateParents(Element el, Elements parents) {
        Element parent =<mask>.parent();
        if (parent != null && !parent.tagName().equals(""#root"")) {
            parents.add(parent);
            accumulateParents(parent, parents);
        }
    }"
