id,classname,method_name,method_sig,method_def_line,mut_location,mut_start,mut_end,mut_operator,orig_token,pred_token,pred_pos,pred_score,masked_expr,masked_seq
11,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4932,4935,IdentifierMutator-ThisAccess,this,style,2,0.0124433385,<mask>,"void setWidth(int width)
    {<mask>.defaultWidth = width;
    }"
12,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4932,4935,IdentifierMutator-ThisAccess,this,super,3,0.008202432,<mask>,"void setWidth(int width)
    {<mask>.defaultWidth = width;
    }"
13,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4932,4935,IdentifierMutator-ThisAccess,this,view,4,0.005342252,<mask>,"void setWidth(int width)
    {<mask>.defaultWidth = width;
    }"
14,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4937,4948,FieldReferenceMutator,defaultWidth,width,0,0.99448353,this.<mask>,"void setWidth(int width)
    {
        this.<mask> = width;
    }"
15,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4937,4948,FieldReferenceMutator,defaultWidth,w,1,0.0013961616,this.<mask>,"void setWidth(int width)
    {
        this.<mask> = width;
    }"
16,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4937,4948,FieldReferenceMutator,defaultWidth,weight,2,6.984694E-4,this.<mask>,"void setWidth(int width)
    {
        this.<mask> = width;
    }"
17,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4937,4948,FieldReferenceMutator,defaultWidth,Width,3,6.705313E-4,this.<mask>,"void setWidth(int width)
    {
        this.<mask> = width;
    }"
18,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4937,4948,FieldReferenceMutator,defaultWidth,size,4,6.61203E-4,this.<mask>,"void setWidth(int width)
    {
        this.<mask> = width;
    }"
19,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4952,4956,IdentifierMutator-Variable,width,Width,2,9.6282296E-5,<mask>,"void setWidth(int width)
    {
        this.defaultWidth =<mask>;
    }"
20,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4952,4956,IdentifierMutator-Variable,width,height,3,7.438792E-5,<mask>,"void setWidth(int width)
    {
        this.defaultWidth =<mask>;
    }"
21,HelpFormatter.java,setWidth,void setWidth(int width),152,154,4952,4956,IdentifierMutator-Variable,width,0,4,6.8493566E-5,<mask>,"void setWidth(int width)
    {
        this.defaultWidth =<mask>;
    }"
22,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,IdentifierMutator-Variable,defaultWidth,width,0,0.84409416,<mask>,"int getWidth()
    {
        return<mask>;
    }"
23,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,IdentifierMutator-Variable,defaultWidth,w,1,0.107002325,<mask>,"int getWidth()
    {
        return<mask>;
    }"
24,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,IdentifierMutator-Variable,defaultWidth,0,2,0.0041045104,<mask>,"int getWidth()
    {
        return<mask>;
    }"
25,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,IdentifierMutator-Variable,defaultWidth,x,3,0.0031579386,<mask>,"int getWidth()
    {
        return<mask>;
    }"
26,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,IdentifierMutator-Variable,defaultWidth,1,4,0.0026563006,<mask>,"int getWidth()
    {
        return<mask>;
    }"
27,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,FieldReferenceMutator,defaultWidth,width,0,0.84409416,<mask>,"int getWidth()
    {
        return<mask>;
    }"
28,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,FieldReferenceMutator,defaultWidth,w,1,0.107002325,<mask>,"int getWidth()
    {
        return<mask>;
    }"
29,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,FieldReferenceMutator,defaultWidth,0,2,0.0041045104,<mask>,"int getWidth()
    {
        return<mask>;
    }"
30,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,FieldReferenceMutator,defaultWidth,x,3,0.0031579386,<mask>,"int getWidth()
    {
        return<mask>;
    }"
31,HelpFormatter.java,getWidth,int getWidth(),162,164,5091,5102,FieldReferenceMutator,defaultWidth,1,4,0.0026563006,<mask>,"int getWidth()
    {
        return<mask>;
    }"
32,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5296,5296,AssignmentMutator,this.defaultLeftPad=padding,|,0,0.64789164,this.defaultLeftPad <mask>= padding,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad<mask>= padding;
    }"
33,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5296,5296,AssignmentMutator,this.defaultLeftPad=padding,*,1,0.18560106,this.defaultLeftPad <mask>= padding,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad<mask>= padding;
    }"
34,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5296,5296,AssignmentMutator,this.defaultLeftPad=padding,^,2,0.014884897,this.defaultLeftPad <mask>= padding,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad<mask>= padding;
    }"
35,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5296,5296,AssignmentMutator,this.defaultLeftPad=padding,&,3,0.0109019205,this.defaultLeftPad <mask>= padding,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad<mask>= padding;
    }"
36,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5296,5296,AssignmentMutator,this.defaultLeftPad=padding,,4,0.008520136,this.defaultLeftPad <mask>= padding,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad<mask>= padding;
    }"
37,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5295,IdentifierMutator-Variable,this.defaultLeftPad,padding,0,0.9836293,<mask>,"void setLeftPadding(int padding)
    {<mask> = padding;
    }"
38,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5295,IdentifierMutator-Variable,this.defaultLeftPad,left,1,0.005639524,<mask>,"void setLeftPadding(int padding)
    {<mask> = padding;
    }"
39,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5295,IdentifierMutator-Variable,this.defaultLeftPad,padding,2,0.0024183549,<mask>,"void setLeftPadding(int padding)
    {<mask> = padding;
    }"
40,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5295,IdentifierMutator-Variable,this.defaultLeftPad,pad,3,0.0023259067,<mask>,"void setLeftPadding(int padding)
    {<mask> = padding;
    }"
41,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5295,IdentifierMutator-Variable,this.defaultLeftPad,width,4,0.001369644,<mask>,"void setLeftPadding(int padding)
    {<mask> = padding;
    }"
42,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5280,IdentifierMutator-ThisAccess,this,style,1,0.016257185,<mask>,"void setLeftPadding(int padding)
    {<mask>.defaultLeftPad = padding;
    }"
43,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5280,IdentifierMutator-ThisAccess,this,m,2,0.0061859214,<mask>,"void setLeftPadding(int padding)
    {<mask>.defaultLeftPad = padding;
    }"
44,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5277,5280,IdentifierMutator-ThisAccess,this,super,4,0.004871972,<mask>,"void setLeftPadding(int padding)
    {<mask>.defaultLeftPad = padding;
    }"
45,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5282,5295,FieldReferenceMutator,defaultLeftPad,padding,0,0.987815,this.<mask>,"void setLeftPadding(int padding)
    {
        this.<mask> = padding;
    }"
46,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5282,5295,FieldReferenceMutator,defaultLeftPad,left,1,0.003835663,this.<mask>,"void setLeftPadding(int padding)
    {
        this.<mask> = padding;
    }"
47,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5282,5295,FieldReferenceMutator,defaultLeftPad,pad,2,0.0022005236,this.<mask>,"void setLeftPadding(int padding)
    {
        this.<mask> = padding;
    }"
48,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5282,5295,FieldReferenceMutator,defaultLeftPad,width,3,0.0017688316,this.<mask>,"void setLeftPadding(int padding)
    {
        this.<mask> = padding;
    }"
49,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5282,5295,FieldReferenceMutator,defaultLeftPad,margin,4,6.8886613E-4,this.<mask>,"void setLeftPadding(int padding)
    {
        this.<mask> = padding;
    }"
50,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5299,5305,IdentifierMutator-Variable,padding,pad,1,7.349127E-4,<mask>,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad =<mask>;
    }"
51,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5299,5305,IdentifierMutator-Variable,padding,0,3,1.4319713E-4,<mask>,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad =<mask>;
    }"
52,HelpFormatter.java,setLeftPadding,void setLeftPadding(int padding),172,174,5299,5305,IdentifierMutator-Variable,padding,null,4,2.8102582E-5,<mask>,"void setLeftPadding(int padding)
    {
        this.defaultLeftPad =<mask>;
    }"
53,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,IdentifierMutator-Variable,defaultLeftPad,padding,0,0.4854109,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
54,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,IdentifierMutator-Variable,defaultLeftPad,0,1,0.22284046,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
55,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,IdentifierMutator-Variable,defaultLeftPad,left,2,0.045001425,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
56,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,IdentifierMutator-Variable,defaultLeftPad,1,3,0.027370755,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
57,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,IdentifierMutator-Variable,defaultLeftPad,width,4,0.022932302,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
58,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,FieldReferenceMutator,defaultLeftPad,padding,0,0.4854109,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
59,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,FieldReferenceMutator,defaultLeftPad,0,1,0.22284046,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
60,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,FieldReferenceMutator,defaultLeftPad,left,2,0.045001425,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
61,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,FieldReferenceMutator,defaultLeftPad,1,3,0.027370755,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
62,HelpFormatter.java,getLeftPadding,int getLeftPadding(),182,184,5458,5471,FieldReferenceMutator,defaultLeftPad,width,4,0.022932302,<mask>,"int getLeftPadding()
    {
        return<mask>;
    }"
63,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5665,5665,AssignmentMutator,this.defaultDescPad=padding,|,0,0.8537328,this.defaultDescPad <mask>= padding,"void setDescPadding(int padding)
    {
        this.defaultDescPad<mask>= padding;
    }"
64,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5665,5665,AssignmentMutator,this.defaultDescPad=padding,*,1,0.08086522,this.defaultDescPad <mask>= padding,"void setDescPadding(int padding)
    {
        this.defaultDescPad<mask>= padding;
    }"
65,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5665,5665,AssignmentMutator,this.defaultDescPad=padding,^,2,0.0066132173,this.defaultDescPad <mask>= padding,"void setDescPadding(int padding)
    {
        this.defaultDescPad<mask>= padding;
    }"
66,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5665,5665,AssignmentMutator,this.defaultDescPad=padding,>>>,3,0.004621602,this.defaultDescPad <mask>= padding,"void setDescPadding(int padding)
    {
        this.defaultDescPad<mask>= padding;
    }"
67,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5665,5665,AssignmentMutator,this.defaultDescPad=padding,&,4,0.0038086371,this.defaultDescPad <mask>= padding,"void setDescPadding(int padding)
    {
        this.defaultDescPad<mask>= padding;
    }"
68,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5664,IdentifierMutator-Variable,this.defaultDescPad,padding,0,0.98916,<mask>,"void setDescPadding(int padding)
    {<mask> = padding;
    }"
69,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5664,IdentifierMutator-Variable,this.defaultDescPad,pad,1,0.0029073704,<mask>,"void setDescPadding(int padding)
    {<mask> = padding;
    }"
70,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5664,IdentifierMutator-Variable,this.defaultDescPad,width,2,0.0016552055,<mask>,"void setDescPadding(int padding)
    {<mask> = padding;
    }"
71,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5664,IdentifierMutator-Variable,this.defaultDescPad,padding,3,9.3265803E-4,<mask>,"void setDescPadding(int padding)
    {<mask> = padding;
    }"
72,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5664,IdentifierMutator-Variable,this.defaultDescPad,height,4,3.6258512E-4,<mask>,"void setDescPadding(int padding)
    {<mask> = padding;
    }"
73,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5649,IdentifierMutator-ThisAccess,this,super,1,0.0091264285,<mask>,"void setDescPadding(int padding)
    {<mask>.defaultDescPad = padding;
    }"
74,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5649,IdentifierMutator-ThisAccess,this,config,2,0.007401028,<mask>,"void setDescPadding(int padding)
    {<mask>.defaultDescPad = padding;
    }"
75,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5646,5649,IdentifierMutator-ThisAccess,this,m,3,0.0067887544,<mask>,"void setDescPadding(int padding)
    {<mask>.defaultDescPad = padding;
    }"
76,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5651,5664,FieldReferenceMutator,defaultDescPad,padding,0,0.98630875,this.<mask>,"void setDescPadding(int padding)
    {
        this.<mask> = padding;
    }"
77,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5651,5664,FieldReferenceMutator,defaultDescPad,pad,1,0.006451533,this.<mask>,"void setDescPadding(int padding)
    {
        this.<mask> = padding;
    }"
78,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5651,5664,FieldReferenceMutator,defaultDescPad,width,2,0.0017650836,this.<mask>,"void setDescPadding(int padding)
    {
        this.<mask> = padding;
    }"
79,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5651,5664,FieldReferenceMutator,defaultDescPad,padding,3,0.0016579371,this.<mask>,"void setDescPadding(int padding)
    {
        this.<mask> = padding;
    }"
80,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5651,5664,FieldReferenceMutator,defaultDescPad,adding,4,0.0012676254,this.<mask>,"void setDescPadding(int padding)
    {
        this.<mask> = padding;
    }"
81,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5668,5674,IdentifierMutator-Variable,padding,pad,1,0.0017622986,<mask>,"void setDescPadding(int padding)
    {
        this.defaultDescPad =<mask>;
    }"
82,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5668,5674,IdentifierMutator-Variable,padding,0,2,1.5956815E-4,<mask>,"void setDescPadding(int padding)
    {
        this.defaultDescPad =<mask>;
    }"
83,HelpFormatter.java,setDescPadding,void setDescPadding(int padding),192,194,5668,5674,IdentifierMutator-Variable,padding,null,4,2.081035E-5,<mask>,"void setDescPadding(int padding)
    {
        this.defaultDescPad =<mask>;
    }"
84,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,IdentifierMutator-Variable,defaultDescPad,padding,0,0.645228,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
85,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,IdentifierMutator-Variable,defaultDescPad,0,1,0.14805017,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
86,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,IdentifierMutator-Variable,defaultDescPad,1,2,0.027323423,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
87,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,IdentifierMutator-Variable,defaultDescPad,pad,3,0.015822921,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
88,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,IdentifierMutator-Variable,defaultDescPad,width,4,0.007354911,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
89,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,FieldReferenceMutator,defaultDescPad,padding,0,0.645228,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
90,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,FieldReferenceMutator,defaultDescPad,0,1,0.14805017,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
91,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,FieldReferenceMutator,defaultDescPad,1,2,0.027323423,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
92,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,FieldReferenceMutator,defaultDescPad,pad,3,0.015822921,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
93,HelpFormatter.java,getDescPadding,int getDescPadding(),202,204,5827,5840,FieldReferenceMutator,defaultDescPad,width,4,0.007354911,<mask>,"int getDescPadding()
    {
        return<mask>;
    }"
94,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6043,6043,AssignmentMutator,this.defaultSyntaxPrefix=prefix,es,0,0.3332265,this.defaultSyntaxPrefix <mask>= prefix,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix<mask>= prefix;
    }"
95,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6043,6043,AssignmentMutator,this.defaultSyntaxPrefix=prefix,|,1,0.10033337,this.defaultSyntaxPrefix <mask>= prefix,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix<mask>= prefix;
    }"
96,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6043,6043,AssignmentMutator,this.defaultSyntaxPrefix=prefix,[],2,0.05286693,this.defaultSyntaxPrefix <mask>= prefix,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix<mask>= prefix;
    }"
97,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6043,6043,AssignmentMutator,this.defaultSyntaxPrefix=prefix,_,3,0.051288392,this.defaultSyntaxPrefix <mask>= prefix,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix<mask>= prefix;
    }"
98,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6043,6043,AssignmentMutator,this.defaultSyntaxPrefix=prefix,,4,0.050478414,this.defaultSyntaxPrefix <mask>= prefix,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix<mask>= prefix;
    }"
99,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6042,IdentifierMutator-Variable,this.defaultSyntaxPrefix,prefix,0,0.91657346,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask> = prefix;
    }"
100,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6042,IdentifierMutator-Variable,this.defaultSyntaxPrefix,namespace,1,0.011574226,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask> = prefix;
    }"
101,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6042,IdentifierMutator-Variable,this.defaultSyntaxPrefix,suffix,2,0.011349592,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask> = prefix;
    }"
102,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6042,IdentifierMutator-Variable,this.defaultSyntaxPrefix,syntax,3,0.010767099,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask> = prefix;
    }"
103,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6042,IdentifierMutator-Variable,this.defaultSyntaxPrefix,name,4,0.009105992,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask> = prefix;
    }"
104,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6022,IdentifierMutator-ThisAccess,this,config,2,0.009159238,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask>.defaultSyntaxPrefix = prefix;
    }"
105,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6022,IdentifierMutator-ThisAccess,this,super,3,0.006128713,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask>.defaultSyntaxPrefix = prefix;
    }"
106,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6019,6022,IdentifierMutator-ThisAccess,this,configuration,4,0.0027425746,<mask>,"void setSyntaxPrefix(String prefix)
    {<mask>.defaultSyntaxPrefix = prefix;
    }"
107,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6024,6042,FieldReferenceMutator,defaultSyntaxPrefix,prefix,0,0.99248236,this.<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.<mask> = prefix;
    }"
108,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6024,6042,FieldReferenceMutator,defaultSyntaxPrefix,name,1,0.0015850575,this.<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.<mask> = prefix;
    }"
109,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6024,6042,FieldReferenceMutator,defaultSyntaxPrefix,prefix,2,0.001092208,this.<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.<mask> = prefix;
    }"
110,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6024,6042,FieldReferenceMutator,defaultSyntaxPrefix,ix,3,7.642072E-4,this.<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.<mask> = prefix;
    }"
111,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6024,6042,FieldReferenceMutator,defaultSyntaxPrefix,fix,4,4.4034142E-4,this.<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.<mask> = prefix;
    }"
112,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6046,6051,IdentifierMutator-Variable,prefix,null,1,4.8173405E-4,<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix =<mask>;
    }"
113,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6046,6051,IdentifierMutator-Variable,prefix,"""""",2,3.1192857E-4,<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix =<mask>;
    }"
114,HelpFormatter.java,setSyntaxPrefix,void setSyntaxPrefix(String prefix),212,214,6046,6051,IdentifierMutator-Variable,prefix,name,4,5.220033E-5,<mask>,"void setSyntaxPrefix(String prefix)
    {
        this.defaultSyntaxPrefix =<mask>;
    }"
115,HelpFormatter.java,getSyntaxPrefix,String getSyntaxPrefix(),222,224,6210,6228,IdentifierMutator-Variable,defaultSyntaxPrefix,prefix,0,0.6125741,<mask>,"String getSyntaxPrefix()
    {
        return<mask>;
    }"
116,HelpFormatter.java,getSyntaxPrefix,String getSyntaxPrefix(),222,224,6210,6228,IdentifierMutator-Variable,defaultSyntaxPrefix,"""""",1,0.16600221,<mask>,"String getSyntaxPrefix()
    {
        return<mask>;
    }"
117,HelpFormatter.java,getSyntaxPrefix,String getSyntaxPrefix(),222,224,6210,6228,IdentifierMutator-Variable,defaultSyntaxPrefix,null,2,0.06788998,<mask>,"String getSyntaxPrefix()
    {
        return<mask>;
    }"
118,HelpFormatter.java,getSyntaxPrefix,String getSyntaxPrefix(),222,224,6210,6228,IdentifierMutator-Variable,defaultSyntaxPrefix,"''",3,0.022353327,<mask>,"String getSyntaxPrefix()
    {
        return<mask>;
    }"
119,HelpFormatter.java,getSyntaxPrefix,String getSyntaxPrefix(),222,224,6210,6228,IdentifierMutator-Variable,defaultSyntaxPrefix,suffix,4,0.010043469,<mask>,"String getSyntaxPrefix()
    {
        return<mask>;
    }"
120,HelpFormatter.java,getSyntaxPrefix,String getSyntaxPrefix(),222,224,6210,6228,FieldReferenceMutator,defaultSyntaxPrefix,prefix,0,0.6125741,<mask>,"String getSyntaxPrefix()
    {
        return<mask>;
    }"
